TRANS_DIST	TIME	A	B	C	MT0	MT1	MT2	MT3	MT4	MT5	MT6	J0	J1	J2	J3	J4	J5	J6	ROT_DIST	X	Y	Z	JS_DIST	FX	FY	FZ	TA	TB	TC	
0.00000	0	-1.571	0.000	-3.141	-0.069	52.719	-3.306	-7.883	0.450	0.146	-0.049	-0.016	0.967	0.202	-1.861	-0.486	0.362	-1.012	0.00000	449.441	69.930	-135.113	0.00000	0.038	-1.718	0.914	-1.007	-0.295	-0.006	
0.00171	214	-1.571	0.000	-3.141	-0.152	52.744	-3.382	-7.874	0.437	0.138	-0.046	-0.016	0.967	0.202	-1.861	-0.486	0.362	-1.012	0.00000	449.443	69.930	-135.112	0.00000	0.135	-1.749	0.924	-1.013	-0.342	-0.010	
0.00089	494	-1.571	0.000	-3.141	-0.147	52.697	-3.374	-7.836	0.437	0.134	-0.045	-0.016	0.967	0.202	-1.861	-0.486	0.362	-1.012	0.00000	449.443	69.930	-135.111	0.00000	0.122	-1.745	0.902	-1.008	-0.338	-0.011	
0.00087	759	-1.571	0.000	-3.141	2.046	52.523	-2.199	-7.638	0.453	0.086	0.036	-0.016	0.967	0.202	-1.861	-0.486	0.362	-1.012	0.00000	449.444	69.930	-135.111	0.00000	0.371	-1.792	0.887	-1.034	-0.438	-0.012	
3.90576	1008	-1.571	0.000	-3.141	0.008	52.756	-3.285	-7.900	0.508	0.209	0.118	-0.022	0.967	0.202	-1.862	-0.487	0.361	-1.017	0.00011	449.479	66.026	-135.027	0.00792	-0.423	-1.773	1.126	-0.992	-0.011	0.131	
6.15751	1290	-1.571	0.000	-3.142	-0.233	52.579	-3.437	-7.715	0.437	0.118	0.078	-0.037	0.966	0.202	-1.865	-0.490	0.359	-1.029	0.00029	449.310	59.872	-135.156	0.02028	-0.087	-1.851	1.283	-0.996	-0.247	0.074	
0.13853	1541	-1.571	0.000	-3.141	-0.167	52.524	-3.377	-7.687	0.428	0.112	0.072	-0.038	0.966	0.202	-1.865	-0.490	0.359	-1.030	0.00022	449.429	59.923	-135.107	0.00122	-0.157	-1.722	1.418	-0.919	-0.184	0.072	
0.42586	1747	-1.571	0.000	-3.141	-0.022	52.568	-3.508	-7.649	0.490	0.198	0.122	-0.038	0.966	0.202	-1.865	-0.490	0.359	-1.030	0.00017	449.433	59.497	-135.115	0.00010	-0.615	-1.790	1.355	-0.948	0.106	0.148	
6.99558	2030	-1.571	0.000	-3.142	-1.108	52.548	-3.986	-7.556	0.428	0.201	0.087	-0.052	0.966	0.202	-1.868	-0.492	0.358	-1.042	0.00010	449.365	52.502	-135.145	0.01855	-0.549	-1.799	1.261	-0.958	0.046	0.133	
2.57495	2308	-1.571	0.000	-3.141	-0.207	52.587	-3.421	-7.698	0.424	0.159	0.063	-0.060	0.965	0.202	-1.869	-0.493	0.357	-1.049	0.00022	449.389	49.928	-135.111	0.01095	-0.019	-1.850	1.211	-1.015	-0.241	0.059	
0.06512	2558	-1.571	0.000	-3.141	2.292	52.384	-2.066	-7.466	0.423	0.093	0.106	-0.060	0.965	0.202	-1.869	-0.493	0.357	-1.049	0.00013	449.451	49.908	-135.103	0.00010	-0.059	-1.812	1.282	-0.983	-0.214	0.063	
4.00185	2810	-1.571	-0.000	3.142	-0.089	52.513	-3.366	-7.516	0.483	0.181	0.119	-0.066	0.965	0.202	-1.870	-0.493	0.356	-1.054	0.00035	449.340	45.908	-135.118	0.00814	-0.432	-1.825	1.388	-0.961	0.022	0.137	
6.06029	3092	-1.571	0.000	-3.142	0.019	52.607	-3.294	-7.606	0.438	0.149	0.078	-0.082	0.964	0.202	-1.872	-0.495	0.355	-1.068	0.00015	449.388	39.848	-135.105	0.02057	-0.073	-1.936	1.169	-1.026	-0.221	0.090	
0.05250	3327	-1.571	-0.000	-3.142	-0.102	52.621	-3.346	-7.611	0.438	0.145	0.067	-0.082	0.964	0.202	-1.872	-0.495	0.355	-1.068	0.00025	449.360	39.891	-135.114	0.00115	-0.181	-1.830	1.322	-0.961	-0.154	0.076	
0.29640	3562	-1.571	0.000	-3.142	0.172	52.488	-3.496	-7.551	0.474	0.192	0.109	-0.082	0.964	0.202	-1.872	-0.495	0.355	-1.068	0.00012	449.363	39.594	-135.118	0.00006	-0.587	-1.804	1.585	-0.937	0.083	0.140	
6.88809	3842	-1.571	-0.000	3.141	-1.735	52.553	-4.418	-7.554	0.465	0.240	0.103	-0.096	0.964	0.202	-1.873	-0.496	0.354	-1.080	0.00015	449.301	32.707	-135.135	0.01801	-1.049	-1.811	1.549	-0.914	0.291	0.163	
2.76820	4125	-1.571	0.000	-3.141	-0.126	52.638	-3.432	-7.627	0.441	0.152	0.079	-0.105	0.964	0.202	-1.874	-0.497	0.353	-1.088	0.00040	449.444	29.942	-135.107	0.01215	-0.050	-1.905	1.273	-1.006	-0.212	0.085	
0.02957	4373	-1.571	0.000	-3.141	2.460	52.431	-2.029	-7.655	0.444	0.111	0.121	-0.105	0.964	0.202	-1.874	-0.497	0.353	-1.088	0.00008	449.455	29.915	-135.109	0.00011	-0.106	-1.832	1.318	-0.953	-0.171	0.086	
4.00079	4622	-1.571	-0.000	3.141	0.081	52.512	-3.421	-7.583	0.490	0.200	0.132	-0.111	0.964	0.202	-1.874	-0.497	0.353	-1.094	0.00048	449.287	25.918	-135.150	0.00825	-0.698	-1.903	1.547	-0.942	0.179	0.162	
6.08982	4904	-1.571	0.000	-3.141	-0.004	52.638	-3.323	-7.643	0.461	0.190	0.048	-0.126	0.963	0.202	-1.876	-0.498	0.352	-1.108	0.00028	449.421	19.829	-135.112	0.02110	-0.144	-2.000	1.433	-1.042	-0.151	0.085	
0.07243	5139	-1.571	0.000	-3.141	0.013	52.383	-3.345	-7.569	0.445	0.173	0.048	-0.127	0.963	0.202	-1.876	-0.499	0.352	-1.109	0.00026	449.400	19.898	-135.113	0.00119	-0.264	-1.908	1.414	-0.983	-0.088	0.077	
0.34781	5389	-1.571	0.000	-3.141	-0.048	52.763	-3.388	-7.631	0.507	0.189	0.124	-0.127	0.963	0.202	-1.876	-0.499	0.352	-1.109	0.00002	449.401	19.551	-135.116	0.00006	-0.406	-1.687	1.471	-0.854	0.114	0.154	
7.02169	5673	-1.571	0.000	3.142	-0.960	52.251	-3.981	-7.363	0.473	0.200	0.111	-0.141	0.963	0.202	-1.876	-0.499	0.352	-1.122	0.00025	449.346	12.529	-135.114	0.01914	-0.836	-1.739	1.384	-0.853	0.302	0.175	
2.58938	5952	-1.571	0.000	3.142	0.016	52.493	-3.405	-7.547	0.460	0.176	0.085	-0.149	0.963	0.202	-1.877	-0.499	0.352	-1.130	0.00017	449.293	9.941	-135.146	0.01166	-0.457	-1.863	1.461	-0.947	0.016	0.116	
0.03475	6201	-1.571	0.000	3.142	2.339	52.505	-2.138	-7.651	0.460	0.131	0.130	-0.149	0.963	0.202	-1.877	-0.499	0.352	-1.130	0.00003	449.302	9.907	-135.146	0.00009	-0.159	-1.864	1.378	-0.954	-0.106	0.105	
3.68044	6438	-1.571	0.000	3.142	0.409	52.446	-3.239	-7.549	0.472	0.191	0.126	-0.155	0.963	0.202	-1.877	-0.499	0.352	-1.136	0.00023	449.362	6.227	-135.149	0.00800	-1.051	-1.720	1.633	-0.819	0.421	0.190	
6.33850	6718	-1.571	0.000	-3.142	0.147	52.352	-3.262	-7.423	0.443	0.166	0.050	-0.170	0.963	0.202	-1.877	-0.500	0.351	-1.151	0.00007	449.334	-0.111	-135.133	0.02153	-0.366	-1.788	1.503	-0.899	0.023	0.108	
0.04789	6969	-1.571	0.000	-3.141	0.090	52.379	-3.318	-7.499	0.441	0.171	0.044	-0.172	0.963	0.202	-1.877	-0.500	0.351	-1.152	0.00030	449.351	-0.068	-135.123	0.00177	-0.498	-1.802	1.472	-0.893	0.099	0.094	
0.29159	7160	-1.571	0.000	-3.141	0.125	52.539	-3.469	-7.646	0.354	0.165	0.138	-0.172	0.963	0.202	-1.877	-0.500	0.351	-1.152	0.00004	449.359	-0.359	-135.123	0.00006	-0.550	-1.565	1.671	-0.733	0.253	0.147	
6.98695	7443	-1.571	0.000	-3.141	-1.227	52.259	-4.257	-7.489	0.259	0.078	0.091	-0.185	0.963	0.202	-1.877	-0.500	0.351	-1.166	0.00010	449.408	-7.346	-135.121	0.01908	-1.124	-1.275	1.753	-0.478	0.524	0.115	
2.72622	7725	-1.571	0.000	3.142	0.128	52.477	-3.390	-7.614	0.376	0.037	0.065	-0.194	0.963	0.202	-1.877	-0.499	0.352	-1.175	0.00032	449.358	-10.072	-135.130	0.01254	-0.343	-1.347	1.635	-0.581	0.035	0.082	
0.06183	7976	-1.571	-0.000	3.142	0.375	52.385	-3.220	-7.596	0.377	0.029	0.077	-0.194	0.963	0.202	-1.877	-0.499	0.352	-1.175	0.00015	449.338	-10.130	-135.136	0.00025	-0.357	-1.334	1.579	-0.576	0.048	0.085	
2.46862	8164	-1.571	-0.000	3.141	0.198	52.408	-3.376	-7.599	0.239	-0.003	0.120	-0.196	0.963	0.202	-1.877	-0.499	0.352	-1.178	0.00007	449.272	-12.597	-135.137	0.00394	-0.857	-0.990	1.725	-0.321	0.496	0.104	
6.91491	8445	-1.571	0.000	3.142	0.086	52.457	-3.364	-7.601	0.207	-0.012	0.039	-0.212	0.963	0.202	-1.876	-0.499	0.352	-1.194	0.00014	449.325	-19.512	-135.152	0.02272	-0.798	-0.977	1.740	-0.312	0.406	0.052	
0.54957	8697	-1.571	0.000	-3.142	0.198	52.426	-3.335	-7.606	0.217	-0.009	0.038	-0.216	0.963	0.202	-1.876	-0.498	0.352	-1.198	0.00014	449.387	-20.058	-135.145	0.00535	-0.554	-1.074	1.711	-0.375	0.259	0.026	
0.04479	8934	-1.571	0.000	-3.142	0.199	52.168	-3.460	-7.675	0.196	-0.011	0.120	-0.216	0.963	0.202	-1.876	-0.498	0.352	-1.198	0.00007	449.393	-20.103	-135.143	0.00010	-1.020	-0.949	1.813	-0.268	0.567	0.093	
6.30173	9231	-1.571	0.000	-3.141	-1.036	52.247	-4.125	-7.672	0.158	-0.072	0.129	-0.227	0.964	0.202	-1.875	-0.498	0.353	-1.210	0.00017	449.439	-26.404	-135.145	0.01667	-0.736	-0.590	1.928	-0.068	0.542	0.103	
3.69019	9512	-1.571	0.000	3.141	0.266	52.282	-3.318	-7.631	0.202	-0.038	0.071	-0.238	0.964	0.202	-1.874	-0.497	0.354	-1.222	0.00045	449.277	-30.091	-135.154	0.01579	-0.616	-0.932	1.623	-0.288	0.297	0.043	
0.02694	9748	-1.571	0.000	3.141	0.659	52.442	-3.177	-7.684	0.210	-0.039	0.102	-0.238	0.964	0.202	-1.874	-0.497	0.354	-1.222	0.00006	449.285	-30.116	-135.153	0.00003	-0.649	-0.934	1.750	-0.284	0.329	0.044	
2.68286	9998	-1.571	0.000	-3.141	0.448	52.500	-3.423	-7.700	0.165	-0.108	0.140	-0.241	0.964	0.202	-1.874	-0.497	0.354	-1.225	0.00040	449.402	-32.796	-135.108	0.00473	-1.639	-0.591	2.134	0.022	0.963	0.127	
6.84335	10281	-1.571	0.000	-3.142	0.134	52.494	-3.362	-7.634	0.195	-0.131	0.111	-0.257	0.964	0.202	-1.872	-0.495	0.354	-1.242	0.00011	449.352	-39.639	-135.145	0.02335	-1.363	-0.606	2.042	-0.014	0.752	0.098	
0.44589	10528	-1.571	0.000	3.141	0.219	52.430	-3.404	-7.664	0.195	-0.096	0.105	-0.260	0.965	0.202	-1.872	-0.495	0.355	-1.246	0.00030	449.283	-40.080	-135.153	0.00471	-0.858	-0.774	1.818	-0.135	0.504	0.082	
0.02142	10758	-1.571	0.000	3.141	0.671	52.763	-3.242	-7.834	0.166	-0.115	0.159	-0.260	0.965	0.202	-1.872	-0.495	0.355	-1.246	0.00004	449.284	-40.101	-135.152	0.00008	-1.449	-0.772	2.089	-0.093	0.852	0.120	
4.91273	10997	-1.571	0.000	3.142	0.437	52.346	-3.488	-7.747	0.141	-0.117	0.149	-0.268	0.965	0.202	-1.870	-0.494	0.355	-1.255	0.00021	449.341	-45.014	-135.135	0.01252	-1.559	-0.548	2.218	0.053	0.960	0.123	
5.09701	11277	-1.571	0.000	-3.141	0.388	52.781	-3.286	-7.776	0.181	-0.118	0.100	-0.282	0.965	0.202	-1.869	-0.492	0.357	-1.270	0.00015	449.403	-50.110	-135.148	0.02062	-0.665	-0.787	2.011	-0.124	0.416	0.068	
0.11192	11529	-1.571	0.000	3.142	0.406	52.524	-3.270	-7.705	0.184	-0.120	0.079	-0.282	0.965	0.202	-1.869	-0.492	0.357	-1.271	0.00020	449.296	-50.081	-135.165	0.00025	-0.798	-0.765	1.826	-0.121	0.477	0.064	
1.11907	11763	-1.570	0.000	-3.141	0.514	52.521	-3.338	-7.871	0.150	-0.131	0.154	-0.282	0.965	0.202	-1.869	-0.492	0.357	-1.271	0.00052	449.387	-51.196	-135.123	0.00071	-1.320	-0.541	2.120	0.054	0.909	0.124	
7.15661	12045	-1.571	0.000	-3.142	0.477	52.704	-3.236	-7.805	0.187	-0.074	0.114	-0.297	0.966	0.202	-1.866	-0.491	0.358	-1.288	0.00039	449.322	-58.352	-135.147	0.02295	-0.958	-0.339	1.911	0.073	0.684	0.098	
1.71629	12298	-1.571	0.000	3.141	0.399	52.445	-3.335	-7.718	0.175	-0.054	0.098	-0.303	0.966	0.202	-1.865	-0.489	0.359	-1.296	0.00024	449.287	-60.068	-135.156	0.00983	-0.888	-0.948	1.781	-0.240	0.539	0.072	
0.03121	12558	-1.571	0.000	3.141	0.336	52.286	-3.333	-7.396	0.121	-0.203	0.141	-0.303	0.966	0.202	-1.865	-0.489	0.359	-1.296	0.00006	449.282	-60.099	-135.156	0.00006	-2.161	-0.651	1.966	-0.045	1.236	0.139	
6.95147	12876	-1.571	0.000	-3.141	-1.178	52.654	-4.419	-7.706	0.142	-0.103	0.134	-0.315	0.967	0.202	-1.863	-0.488	0.360	-1.309	0.00045	449.441	-67.048	-135.137	0.01748	-2.388	-0.564	2.094	0.074	1.379	0.146	
3.00333	13199	-1.571	0.000	3.142	0.528	52.630	-3.359	-7.822	0.185	-0.123	0.103	-0.325	0.968	0.202	-1.861	-0.486	0.362	-1.321	0.00029	449.327	-70.049	-135.159	0.01631	-0.935	-0.718	1.798	-0.093	0.563	0.082	
0.07670	13397	-1.571	0.000	3.141	2.645	52.841	-2.176	-8.043	0.199	-0.171	0.148	-0.325	0.968	0.202	-1.861	-0.486	0.362	-1.321	0.00012	449.258	-70.081	-135.170	0.00013	-0.868	-0.785	1.843	-0.118	0.559	0.083	
3.59888	13631	-1.571	0.000	-3.141	3.927	51.345	0.002	-4.597	0.289	-1.994	-0.101	-0.330	0.968	0.202	-1.860	-0.485	0.362	-1.327	0.00035	449.382	-73.677	-135.138	0.00802	-9.093	-4.651	2.374	-0.094	2.734	0.101	
2.26224	13917	-1.571	0.000	-3.141	4.034	49.042	1.873	-2.912	0.410	-2.885	-0.125	-0.337	0.968	0.202	-1.858	-0.484	0.364	-1.336	0.00020	449.533	-75.932	-135.041	0.01191	-7.214	-9.364	0.095	-0.709	1.049	-0.101	
0.78701	14153	-1.571	-0.000	3.141	-0.216	52.755	-3.184	-7.624	0.397	-0.195	-0.100	-0.337	0.968	0.202	-1.858	-0.484	0.364	-1.335	0.00067	449.154	-75.261	-135.201	0.00108	-1.035	-5.265	0.557	-0.899	-0.748	-0.162	
3.69061	14436	-1.571	0.000	3.141	-0.323	52.709	-3.398	-7.761	0.368	0.052	-0.039	-0.329	0.968	0.202	-1.860	-0.485	0.363	-1.326	0.00020	449.061	-71.572	-135.212	0.01207	0.845	-1.605	1.106	-0.774	-0.783	-0.047	
0.60849	14684	-1.571	-0.000	3.142	-0.179	52.845	-3.345	-7.835	0.365	0.050	-0.034	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.323	0.00049	449.329	-71.034	-135.114	0.00394	0.737	-1.543	1.216	-0.728	-0.672	-0.038	
0.03260	14925	-1.571	-0.000	3.142	-0.222	52.751	-3.391	-7.835	0.343	0.046	0.176	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.323	0.00013	449.344	-71.006	-135.111	0.00006	0.522	-1.435	1.228	-0.648	-0.500	0.058	
0.00780	15218	-1.490	-0.000	3.142	-0.212	52.747	-3.339	-7.871	0.402	0.026	0.211	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.380	0.08052	449.351	-71.002	-135.110	0.05738	0.526	-1.298	1.306	-0.513	-0.454	0.098	
0.00941	15498	-1.287	0.000	3.142	-0.198	52.740	-3.406	-7.824	0.383	0.034	0.154	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.576	0.20313	449.353	-70.993	-135.111	0.19505	0.770	-1.136	1.319	-0.402	-0.539	0.098	
0.00408	15778	-1.181	0.000	3.142	-0.176	52.742	-3.359	-7.821	0.333	0.031	0.109	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.706	0.10610	449.356	-70.989	-135.111	0.13056	0.797	-1.103	1.322	-0.371	-0.524	0.102	
0.00111	16031	-1.178	0.000	3.142	-0.196	52.763	-3.376	-7.842	0.337	0.033	0.109	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.716	0.00303	449.356	-70.988	-135.111	0.00995	0.945	-1.077	1.270	-0.360	-0.623	0.053	
0.01356	16218	-1.178	0.000	3.142	0.031	53.083	-3.491	-8.253	0.212	-0.125	0.204	-0.327	0.968	0.202	-1.860	-0.486	0.362	-1.716	0.00003	449.361	-71.001	-135.113	0.00000	-0.475	-1.096	1.701	-0.336	0.307	0.118	
6.06828	16499	-1.178	0.000	3.142	-0.742	52.712	-4.028	-7.999	0.122	-0.139	0.194	-0.335	0.970	0.202	-1.853	-0.480	0.367	-1.732	0.00022	451.696	-76.602	-135.154	0.02106	-1.377	-1.123	1.451	-0.351	1.163	0.171	
3.86336	16782	-1.178	0.000	3.141	0.636	52.841	-3.292	-8.138	0.210	-0.113	0.103	-0.344	0.972	0.202	-1.845	-0.473	0.373	-1.747	0.00017	453.132	-80.188	-135.154	0.02163	-0.678	-1.027	1.555	-0.314	0.571	0.096	
0.03567	17030	-1.178	0.000	3.141	1.024	52.998	-3.127	-8.203	0.221	-0.124	0.151	-0.344	0.972	0.202	-1.845	-0.473	0.373	-1.747	0.00008	453.111	-80.217	-135.157	0.00008	-0.592	-1.030	1.531	-0.325	0.558	0.097	
2.88434	17282	-1.178	0.000	3.142	0.680	52.949	-3.485	-7.871	0.132	-0.223	0.183	-0.347	0.973	0.202	-1.842	-0.471	0.374	-1.753	0.00014	454.257	-82.864	-135.127	0.00692	-1.374	-0.872	1.843	-0.264	1.145	0.163	
6.81367	17561	-1.178	0.000	3.142	0.425	53.250	-3.448	-8.412	0.200	-0.135	0.128	-0.359	0.976	0.202	-1.830	-0.463	0.382	-1.774	0.00007	456.882	-89.152	-135.145	0.02975	-1.426	-1.171	1.656	-0.375	1.053	0.151	
0.28081	17795	-1.178	0.000	3.141	0.386	53.340	-3.491	-8.361	0.208	-0.124	0.128	-0.361	0.977	0.202	-1.828	-0.461	0.383	-1.778	0.00011	456.956	-89.423	-135.154	0.00532	-0.958	-1.141	1.723	-0.379	0.826	0.133	
0.02447	18030	-1.178	0.000	3.141	0.477	53.037	-3.727	-8.465	0.137	-0.151	0.191	-0.361	0.977	0.202	-1.828	-0.461	0.383	-1.778	0.00004	456.950	-89.447	-135.154	0.00007	-1.563	-1.248	1.472	-0.401	1.237	0.173	
6.10548	18308	-1.178	-0.000	-3.141	5.290	53.316	1.868	-6.485	0.708	-1.971	-0.066	-0.369	0.979	0.202	-1.820	-0.456	0.388	-1.793	0.00045	459.430	-95.026	-135.118	0.02010	-8.070	-6.921	2.289	-1.023	2.484	0.128	
2.21434	18588	-1.178	0.000	-3.141	6.577	51.896	4.474	-5.554	1.046	-2.663	-0.136	-0.375	0.981	0.203	-1.814	-0.452	0.392	-1.803	0.00032	460.346	-97.042	-135.102	0.01461	-7.466	-12.248	0.933	-1.172	1.116	-0.070	
0.59868	18825	-1.179	-0.000	3.142	1.194	52.935	-1.441	-7.265	0.556	-0.617	-0.088	-0.374	0.981	0.202	-1.815	-0.452	0.392	-1.802	0.00092	459.888	-96.657	-135.082	0.00171	-1.368	-7.961	0.540	-0.801	-0.814	-0.158	
3.75771	19104	-1.179	0.000	3.141	-0.249	53.672	-3.412	-8.408	0.371	0.058	0.005	-0.369	0.979	0.202	-1.821	-0.457	0.388	-1.791	0.00058	458.157	-93.326	-135.262	0.01481	1.282	-1.269	1.144	-0.418	-0.898	-0.025	
0.75494	19355	-1.178	0.000	-3.141	-0.113	53.731	-3.410	-8.442	0.368	0.064	0.004	-0.367	0.978	0.202	-1.823	-0.458	0.387	-1.788	0.00073	458.350	-92.607	-135.138	0.00443	1.161	-1.145	1.300	-0.383	-0.745	-0.011	
0.02341	19590	-1.178	0.000	-3.141	-0.120	53.724	-3.418	-8.444	0.350	0.069	0.204	-0.367	0.978	0.202	-1.823	-0.458	0.387	-1.788	0.00005	458.367	-92.598	-135.125	0.00006	0.852	-1.208	1.330	-0.419	-0.532	0.081	
0.01414	19868	-1.105	0.000	-3.141	-0.149	53.750	-3.453	-8.403	0.450	0.090	0.176	-0.367	0.978	0.202	-1.823	-0.458	0.387	-1.838	0.07297	458.377	-92.589	-135.119	0.04962	0.911	-1.156	1.364	-0.389	-0.511	0.127	
0.00481	20150	-0.904	-0.000	-3.141	-0.147	53.743	-3.403	-8.386	0.378	0.077	0.167	-0.367	0.978	0.202	-1.823	-0.458	0.387	-2.028	0.20156	458.379	-92.586	-135.117	0.19010	1.191	-0.864	1.314	-0.224	-0.633	0.101	
0.00367	20430	-0.790	-0.000	-3.141	-0.163	53.765	-3.438	-8.461	0.383	0.086	0.126	-0.367	0.978	0.202	-1.823	-0.458	0.387	-2.168	0.11356	458.382	-92.585	-135.115	0.13988	1.266	-0.798	1.320	-0.176	-0.657	0.097	
0.00218	20696	-0.785	-0.000	-3.141	-0.130	53.739	-3.425	-8.456	0.381	0.085	0.122	-0.367	0.978	0.202	-1.823	-0.458	0.387	-2.181	0.00446	458.384	-92.584	-135.114	0.01291	1.294	-0.796	1.284	-0.170	-0.676	0.078	
0.01790	20926	-0.785	-0.000	-3.141	0.301	53.540	-3.457	-8.435	0.188	-0.176	0.164	-0.367	0.978	0.202	-1.823	-0.458	0.387	-2.181	0.00002	458.397	-92.593	-135.121	0.00001	0.322	-1.049	1.615	-0.325	0.046	0.106	
6.26044	21210	-0.785	0.000	-3.142	-0.273	54.266	-3.792	-8.118	0.175	-0.300	0.151	-0.372	0.982	0.202	-1.809	-0.449	0.395	-2.196	0.00030	462.782	-97.061	-135.173	0.02445	-1.149	-1.544	2.058	-0.770	1.004	0.167	
3.62238	21490	-0.785	0.000	3.141	0.587	54.183	-3.434	-8.835	0.214	-0.059	0.076	-0.376	0.986	0.202	-1.797	-0.441	0.403	-2.210	0.00016	465.311	-99.654	-135.158	0.02251	0.063	-1.435	1.640	-0.651	0.335	0.086	
0.01893	21771	-0.785	0.000	3.141	2.136	53.720	-2.496	-9.572	0.189	-0.176	0.154	-0.376	0.986	0.202	-1.797	-0.441	0.403	-2.210	0.00004	465.304	-99.672	-135.158	0.00003	0.032	-1.428	1.709	-0.646	0.359	0.094	
4.26130	22021	-0.785	-0.000	-3.141	1.023	54.644	-3.299	-9.718	0.207	-0.094	0.145	-0.379	0.988	0.202	-1.789	-0.437	0.408	-2.218	0.00042	468.400	-102.599	-135.120	0.01368	-0.891	-1.593	1.762	-0.798	0.948	0.156	
5.83857	22301	-0.786	0.000	3.142	0.622	54.864	-3.407	-9.283	0.249	-0.076	0.106	-0.385	0.994	0.202	-1.772	-0.426	0.419	-2.237	0.00029	472.452	-106.803	-135.152	0.03101	-0.128	-1.375	1.558	-0.649	0.450	0.124	
0.08445	22569	-0.785	0.000	3.141	0.542	54.730	-3.499	-9.225	0.239	-0.074	0.099	-0.386	0.994	0.202	-1.771	-0.426	0.420	-2.237	0.00019	472.384	-106.752	-135.157	0.00092	-0.265	-1.622	1.517	-0.786	0.538	0.132	
1.52887	22754	-0.785	-0.000	-3.141	0.907	55.085	-3.217	-9.791	0.201	-0.133	0.139	-0.386	0.994	0.202	-1.770	-0.426	0.420	-2.238	0.00062	473.586	-107.694	-135.064	0.00127	-0.949	-1.601	1.798	-0.833	0.952	0.161	
6.99186	23037	-0.785	0.000	-3.141	4.687	56.070	1.464	-9.334	1.042	-0.988	-0.095	-0.392	1.000	0.202	-1.752	-0.416	0.432	-2.257	0.00028	478.517	-112.649	-135.177	0.03159	-3.423	-7.374	2.209	-1.331	0.796	0.024	
0.90252	23286	-0.785	-0.000	-3.142	5.366	55.363	2.351	-9.724	1.148	-0.923	-0.148	-0.394	1.002	0.202	-1.747	-0.413	0.435	-2.262	0.00013	479.120	-113.317	-135.111	0.00890	-4.642	-9.679	0.772	-1.297	0.694	-0.044	
1.48875	23550	-0.786	-0.000	3.141	-0.121	55.325	-3.536	-9.188	0.440	0.132	-0.065	-0.393	1.001	0.202	-1.749	-0.414	0.433	-2.259	0.00091	477.823	-112.589	-135.168	0.00482	1.158	-3.104	1.135	-0.360	-0.897	-0.071	
3.41781	23830	-0.785	-0.000	-3.142	-0.071	55.060	-3.459	-9.354	0.404	0.102	-0.044	-0.390	0.998	0.202	-1.759	-0.419	0.428	-2.250	0.00054	475.578	-110.012	-135.130	0.01553	1.632	-0.542	1.121	-0.005	-0.900	-0.044	
0.14293	24064	-0.785	-0.000	-3.141	-0.136	55.418	-3.563	-9.397	0.409	0.102	-0.044	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.249	0.00011	475.605	-109.871	-135.135	0.00202	1.562	-0.773	1.193	-0.129	-0.815	-0.031	
0.00780	24266	-0.783	-0.000	-3.141	-0.012	55.282	-3.479	-9.417	0.417	0.087	0.148	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.249	0.00259	475.608	-109.864	-135.134	0.00017	1.325	-0.944	1.356	-0.239	-0.633	0.095	
0.00576	24549	-0.678	-0.000	-3.141	-0.112	55.265	-3.549	-9.399	0.396	0.078	0.113	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.328	0.10465	475.611	-109.860	-135.134	0.07943	1.434	-0.660	1.336	-0.103	-0.635	0.099	
0.01241	24829	-0.474	-0.000	-3.142	-0.160	55.298	-3.519	-9.433	0.379	0.079	0.151	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.531	0.20395	475.614	-109.848	-135.133	0.20296	1.556	-0.285	1.303	0.090	-0.665	0.091	
0.01216	25112	-0.393	-0.000	-3.142	-0.070	55.296	-3.514	-9.389	0.417	0.085	0.115	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.639	0.08128	475.617	-109.836	-135.133	0.10712	1.579	-0.275	1.317	0.092	-0.656	0.084	
0.00195	25362	-0.393	-0.000	-3.142	-0.073	55.321	-3.520	-9.396	0.416	0.086	0.115	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.641	0.00017	475.617	-109.838	-135.133	0.00292	1.563	-0.335	1.313	0.052	-0.641	0.084	
0.49124	25550	-0.393	-0.000	3.142	0.097	55.542	-3.473	-9.429	0.210	-0.186	0.143	-0.389	0.997	0.202	-1.760	-0.420	0.427	-2.642	0.00008	476.063	-110.043	-135.134	0.00006	0.516	-0.405	1.205	-0.109	0.038	0.074	
7.06518	25833	-0.393	-0.000	3.142	-0.070	55.723	-3.945	-9.765	0.182	-0.119	0.137	-0.390	1.004	0.202	-1.740	-0.410	0.440	-2.655	0.00017	482.583	-112.764	-135.123	0.02946	0.613	-0.811	1.556	-0.381	0.124	0.076	
