TRANS_DIST	JS_DIST	ROT_DIST	X	Y	Z	A	B	C	TIME	MT0	MT1	MT2	MT3	MT4	MT5	MT6	FX	FY	FZ	TA	TB	TC	J0	J1	J2	J3	J4	J5	J6	
3.55984	0.01218	0.00100	585.543	-57.493	-135.430	-1.964	-0.000	3.141	51458	-1.106	68.742	-9.444	-20.713	0.591	3.244	-0.245	4.741	9.200	2.173	0.026	-0.397	-0.309	-0.333	1.145	0.354	-1.420	-0.532	0.674	-0.928	
0.39405	0.00056	0.00060	585.868	-57.444	-135.213	-1.964	-0.000	-3.142	51691	0.583	67.452	-7.935	-19.465	0.975	2.670	-0.078	3.207	10.667	1.979	0.056	-0.088	-0.208	-0.333	1.144	0.355	-1.420	-0.532	0.674	-0.928	
3.14622	0.00652	0.00127	585.387	-60.520	-134.759	-1.964	0.000	-3.140	51974	-0.138	62.739	-7.400	-13.243	0.545	0.117	0.094	-1.497	-0.620	1.843	-0.754	0.672	0.102	-0.338	1.143	0.355	-1.422	-0.533	0.672	-0.931	
1.93948	0.00612	0.00073	584.277	-62.084	-135.046	-1.963	-0.000	-3.141	52253	0.539	62.856	-6.993	-13.265	0.528	-0.017	0.074	-1.291	-1.737	1.628	-0.668	0.404	0.094	-0.342	1.142	0.355	-1.424	-0.534	0.670	-0.934	
0.21620	0.00039	0.00040	584.092	-62.078	-135.158	-1.963	-0.000	-3.141	52475	0.453	62.965	-7.051	-13.313	0.515	-0.007	0.154	-1.506	-1.582	1.577	-0.573	0.532	0.138	-0.342	1.142	0.355	-1.425	-0.534	0.671	-0.934	
0.01331	0.05591	0.07926	584.081	-62.071	-135.161	-1.884	-0.000	-3.141	52768	0.518	63.006	-7.047	-13.308	0.528	0.006	0.146	-1.156	-1.817	1.610	-0.674	0.414	0.134	-0.342	1.142	0.355	-1.425	-0.534	0.671	-0.990	
0.02494	0.19424	0.20301	584.075	-62.047	-135.162	-1.681	-0.000	-3.141	53049	0.363	62.990	-7.111	-13.346	0.534	0.025	0.077	-0.839	-1.951	1.589	-0.712	0.309	0.147	-0.342	1.142	0.355	-1.425	-0.534	0.671	-1.184	
0.01702	0.13251	0.10726	584.074	-62.030	-135.163	-1.574	-0.000	-3.141	53330	0.430	62.978	-7.072	-13.288	0.530	0.009	0.110	-0.730	-2.068	1.584	-0.746	0.261	0.134	-0.342	1.142	0.355	-1.425	-0.534	0.671	-1.317	
0.02493	0.01003	0.00302	584.071	-62.055	-135.163	-1.571	-0.000	-3.141	53582	0.324	63.031	-7.125	-13.316	0.528	0.011	0.105	-0.667	-2.069	1.559	-0.750	0.223	0.113	-0.342	1.142	0.355	-1.425	-0.534	0.671	-1.327	
0.22625	0.00006	0.00008	584.084	-61.829	-135.152	-1.571	-0.000	-3.141	53817	-0.254	63.118	-7.102	-13.367	0.569	0.112	-0.051	0.432	-2.233	1.052	-0.925	-0.421	-0.064	-0.342	1.142	0.355	-1.425	-0.534	0.671	-1.327	
6.78204	0.01462	0.00029	584.150	-55.047	-135.107	-1.571	-0.000	-3.141	54099	1.907	62.985	-6.059	-13.397	0.607	0.055	-0.073	0.636	-2.541	1.372	-1.094	-0.669	-0.131	-0.332	1.141	0.355	-1.427	-0.534	0.669	-1.316	
2.97176	0.01055	0.00018	584.090	-52.076	-135.126	-1.571	-0.000	-3.141	54379	-0.056	62.958	-6.990	-13.236	0.557	0.072	-0.041	0.565	-2.370	1.392	-1.008	-0.560	-0.085	-0.325	1.141	0.355	-1.428	-0.535	0.669	-1.308	
0.04061	0.00006	0.00006	584.081	-52.037	-135.134	-1.571	-0.000	-3.141	54614	-0.715	63.337	-7.331	-13.170	0.546	0.082	-0.076	0.963	-2.340	1.313	-1.012	-0.781	-0.118	-0.325	1.141	0.355	-1.428	-0.535	0.669	-1.308	
5.06107	0.00943	0.00012	584.078	-46.976	-135.112	-1.571	-0.000	-3.142	54893	-0.333	62.951	-7.083	-13.148	0.581	0.083	-0.106	0.784	-2.509	1.411	-1.110	-0.742	-0.137	-0.319	1.140	0.355	-1.430	-0.535	0.668	-1.301	
5.00974	0.01555	0.00028	584.145	-41.967	-135.123	-1.571	-0.000	-3.141	55174	-0.175	62.651	-7.054	-13.107	0.548	0.075	-0.046	0.512	-2.390	1.394	-1.029	-0.544	-0.089	-0.309	1.140	0.355	-1.431	-0.536	0.667	-1.290	
0.02899	0.00011	0.00006	584.141	-41.992	-135.137	-1.571	-0.000	-3.141	55425	-0.609	62.756	-7.247	-13.125	0.548	0.085	-0.057	0.539	-2.241	1.284	-0.976	-0.558	-0.087	-0.309	1.140	0.355	-1.431	-0.536	0.667	-1.290	
2.60731	0.00341	0.00040	584.070	-39.386	-135.191	-1.571	-0.000	-3.142	55675	-0.112	62.930	-6.958	-13.144	0.585	0.093	-0.078	0.666	-2.508	1.370	-1.114	-0.680	-0.125	-0.307	1.140	0.355	-1.431	-0.536	0.667	-1.287	
6.91935	0.01761	0.00019	584.055	-32.467	-135.136	-1.571	-0.000	-3.142	55958	-0.060	62.795	-6.987	-13.186	0.580	0.094	-0.061	0.934	-2.410	1.317	-1.083	-0.754	-0.119	-0.295	1.139	0.355	-1.433	-0.536	0.666	-1.275	
0.43613	0.00368	0.00009	584.039	-32.032	-135.143	-1.571	-0.000	-3.142	56207	-0.198	62.841	-7.055	-13.167	0.567	0.083	-0.054	0.556	-2.270	1.295	-1.014	-0.587	-0.095	-0.292	1.139	0.355	-1.434	-0.536	0.666	-1.272	
0.31756	0.00010	0.00011	584.051	-31.714	-135.146	-1.571	-0.000	-3.142	56440	-0.355	62.783	-7.172	-13.212	0.562	0.124	-0.091	0.839	-2.415	1.339	-1.098	-0.771	-0.135	-0.292	1.139	0.355	-1.434	-0.536	0.666	-1.272	
6.85110	0.01450	0.00025	584.169	-24.864	-135.119	-1.571	-0.000	-3.141	56720	1.467	62.551	-6.138	-13.272	0.608	0.074	-0.101	0.434	-2.487	1.283	-1.133	-0.615	-0.146	-0.282	1.139	0.355	-1.435	-0.537	0.665	-1.261	
2.83696	0.01003	0.00013	584.099	-22.028	-135.137	-1.571	-0.000	-3.141	57004	-0.229	62.776	-7.065	-13.204	0.571	0.099	-0.074	0.620	-2.289	1.276	-1.041	-0.623	-0.112	-0.275	1.138	0.355	-1.435	-0.537	0.665	-1.254	
0.02874	0.00006	0.00007	584.105	-22.000	-135.134	-1.571	-0.000	-3.141	57235	-0.981	62.733	-7.407	-13.111	0.551	0.117	-0.107	0.709	-2.305	1.220	-1.055	-0.706	-0.137	-0.275	1.138	0.355	-1.435	-0.537	0.665	-1.254	
4.75215	0.00895	0.00013	584.112	-17.248	-135.140	-1.571	-0.000	-3.141	57503	0.180	62.811	-6.773	-13.174	0.584	0.095	-0.099	0.821	-2.410	1.210	-1.124	-0.762	-0.148	-0.269	1.138	0.355	-1.436	-0.537	0.665	-1.248	
5.27510	0.01540	0.00008	584.117	-11.973	-135.120	-1.571	-0.000	-3.141	57783	-0.339	62.673	-7.113	-13.156	0.567	0.107	-0.062	0.518	-2.298	1.198	-1.060	-0.583	-0.107	-0.258	1.138	0.355	-1.436	-0.537	0.664	-1.237	
0.06250	0.00009	0.00012	584.115	-12.035	-135.123	-1.571	-0.000	-3.141	58050	-0.686	62.719	-7.268	-13.136	0.558	0.103	-0.071	0.606	-2.274	1.240	-1.045	-0.616	-0.105	-0.258	1.138	0.355	-1.436	-0.537	0.664	-1.237	
2.50550	0.00307	0.00011	584.118	-9.530	-135.137	-1.571	-0.000	-3.141	58298	-0.245	62.856	-7.042	-13.172	0.560	0.110	-0.092	1.063	-2.385	1.167	-1.127	-0.886	-0.169	-0.256	1.138	0.355	-1.436	-0.537	0.664	-1.234	
6.93775	0.01721	0.00011	584.060	-2.592	-135.159	-1.571	-0.000	-3.142	58579	-0.167	62.681	-6.988	-13.104	0.570	0.094	-0.013	0.854	-2.399	1.290	-1.112	-0.745	-0.116	-0.244	1.138	0.355	-1.437	-0.537	0.664	-1.222	
0.56242	0.00402	0.00008	584.048	-2.030	-135.148	-1.571	-0.000	-3.142	58846	-0.284	62.793	-7.092	-13.192	0.568	0.106	-0.014	0.560	-2.262	1.242	-1.047	-0.600	-0.075	-0.241	1.138	0.355	-1.437	-0.537	0.664	-1.219	
0.37421	0.00009	0.00013	584.050	-1.656	-135.146	-1.571	-0.000	-3.142	59097	-0.352	62.665	-7.074	-13.023	0.557	0.082	-0.112	0.293	-2.411	1.216	-1.119	-0.582	-0.154	-0.241	1.138	0.355	-1.437	-0.537	0.664	-1.219	
6.94889	0.01482	0.00004	584.053	5.293	-135.153	-1.571	-0.000	-3.141	59379	1.062	62.922	-6.414	-13.540	0.597	0.062	-0.058	1.225	-2.020	1.128	-0.999	-0.922	-0.151	-0.231	1.138	0.355	-1.437	-0.537	0.664	-1.209	
2.67328	0.00933	0.00011	584.077	7.966	-135.166	-1.571	-0.000	-3.141	59661	-0.319	62.809	-7.098	-13.229	0.558	0.067	-0.028	0.466	-2.049	1.227	-0.945	-0.559	-0.080	-0.224	1.138	0.355	-1.437	-0.537	0.664	-1.202	
0.04385	0.00007	0.00007	584.078	8.010	-135.169	-1.571	-0.000	-3.141	59882	-0.609	62.764	-7.206	-13.252	0.543	0.074	-0.085	1.044	-2.034	1.130	-0.964	-0.853	-0.123	-0.224	1.138	0.355	-1.437	-0.537	0.664	-1.202	
4.97847	0.00895	0.00016	584.118	12.988	-135.166	-1.571	-0.000	-3.141	60162	-0.108	62.603	-6.806	-13.255	0.498	-0.026	-0.091	1.488	-1.816	1.094	-0.861	-1.035	-0.183	-0.218	1.138	0.355	-1.436	-0.537	0.664	-1.196	
5.02083	0.01507	0.00018	584.082	18.009	-135.183	-1.571	-0.000	-3.141	60446	-0.388	62.729	-7.123	-13.222	0.470	-0.022	-0.045	0.548	-1.742	1.228	-0.750	-0.578	-0.121	-0.207	1.138	0.355	-1.436	-0.537	0.665	-1.185	
0.02700	0.00016	0.00008	584.082	17.985	-135.171	-1.571	-0.000	-3.141	60698	-0.454	62.795	-7.164	-13.234	0.471	-0.015	-0.048	0.636	-1.715	1.234	-0.745	-0.611	-0.118	-0.207	1.138	0.355	-1.436	-0.537	0.665	-1.185	
2.32111	0.00285	0.00014	584.099	20.305	-135.135	-1.571	-0.000	-3.141	60934	-0.558	62.694	-7.137	-13.373	0.423	-0.027	-0.131	1.364	-1.676	1.082	-0.760	-0.957	-0.210	-0.205	1.138	0.355	-1.436	-0.537	0.665	-1.183	
7.02947	0.01693	0.00024	584.130	27.335	-135.153	-1.571	-0.000	-3.141	61216	-0.292	62.588	-7.023	-13.236	0.427	-0.078	-0.067	0.940	-1.536	1.090	-0.651	-0.749	-0.167	-0.193	1.139	0.355	-1.435	-0.537	0.665	-1.172	
0.61078	0.00418	0.00035	584.007	27.932	-135.184	-1.571	-0.000	3.142	61480	-0.367	62.723	-7.101	-13.279	0.420	-0.058	-0.052	0.698	-1.536	1.121	-0.646	-0.627	-0.140	-0.190	1.139	0.355	-1.434	-0.537	0.666	-1.169	
0.22277	0.00010	0.00018	583.999	28.155	-135.191	-1.571	-0.000	3.142	61713	-0.552	62.490	-7.120	-13.260	0.391	-0.076	-0.093	0.935	-1.340	0.942	-0.596	-0.764	-0.184	-0.190	1.139	0.355	-1.434	-0.537	0.666	-1.169	
6.89447	0.01384	0.00033	584.142	35.048	-135.141	-1.571	-0.000	-3.141	61994	1.960	62.904	-5.854	-13.572	0.421	-0.140	-0.099	1.217	-1.425	1.082	-0.600	-0.886	-0.229	-0.180	1.139	0.355	-1.433	-0.536	0.666	-1.160	
2.93209	0.01002	0.00015	584.071	37.978	-135.195	-1.571	-0.000	-3.141	62275	-0.335	62.642	-7.076	-13.249	0.381	-0.089	-0.043	0.538	-1.395	1.088	-0.550	-0.532	-0.138	-0.172	1.140	0.355	-1.432	-0.536	0.666	-1.153	
0.04902	0.00006	0.00010	584.064	38.027	-135.195	-1.571	-0.000	-3.141	62511	-1.500	62.797	-7.575	-13.163	0.357	-0.087	-0.101	0.523	-1.417	1.066	-0.578	-0.579	-0.160	-0.172	1.140	0.355	-1.432	-0.536	0.666	-1.153	
4.66217	0.00812	0.00019	584.147	42.688	-135.182	-1.571	-0.000	-3.141	62776	-0.571	62.694	-7.150	-13.432	0.349	-0.094	-0.116	0.930	-1.281	1.052	-0.532	-0.766	-0.211	-0.166	1.140	0.355	-1.431	-0.536	0.667	-1.147	
5.32649	0.01549	0.00022	584.097	48.015	-135.187	-1.571	-0.000	-3.141	63058	-0.614	62.547	-7.205	-13.237	0.351	-0.094	-0.065	0.711	-1.247	0.892	-0.506	-0.615	-0.167	-0.155	1.141	0.355	-1.430	-0.535	0.668	-1.137	
0.03247	0.00028	0.00006	584.094	47.984	-135.176	-1.571	-0.000	-3.141	63322	-0.805	62.615	-7.236	-13.273	0.357	-0.090	-0.083	0.909	-1.367	0.984	-0.562	-0.710	-0.174	-0.155	1.141	0.355	-1.429	-0.535	0.668	-1.137	
2.64705	0.00330	0.00036	584.231	50.626	-135.096	-1.571	-0.000	-3.141	63572	-0.682	62.821	-7.186	-13.643	0.353	-0.079	-0.089	1.376	-1.167	0.956	-0.512	-0.943	-0.221	-0.152	1.141	0.355	-1.429	-0.535	0.668	-1.134	
6.90567	0.01684	0.00051	584.030	57.529	-135.175	-1.571	-0.000	3.142	63854	-0.298	62.760	-7.035	-13.232	0.351	-0.095	-0.039	1.194	-1.410	1.146	-0.594	-0.837	-0.192	-0.140	1.142	0.355	-1.427	-0.534	0.669	-1.124	
0.40563	0.00364	0.00025	584.068	57.932	-135.177	-1.571	-0.000	-3.142	64106	-0.495	62.782	-7.096	-13.332	0.364	-0.087	-0.042	0.765	-1.372	1.125	-0.575	-0.653	-0.156	-0.137	1.142	0.355	-1.426	-0.534	0.670	-1.121	
0.38065	0.00011	0.00020	584.052	58.313	-135.171	-1.571	-0.000	-3.142	64353	-0.051	62.899	-6.803	-13.393	0.348	-0.137	-0.121	1.361	-1.417	0.897	-0.606	-0.959	-0.241	-0.137	1.142	0.355	-1.426	-0.534	0.670	-1.121	
6.91932	0.01439	0.00010	584.003	65.232	-135.192	-1.571	-0.000	3.142	64634	1.315	63.318	-6.237	-13.684	0.380	-0.152	-0.079	1.459	-1.366	1.038	-0.582	-0.982	-0.230	-0.127	1.143	0.355	-1.424	-0.533	0.671	-1.112	
2.73418	0.00935	0.00027	584.074	67.965	-135.182	-1.571	-0.000	-3.142	64917	-0.582	62.879	-7.126	-13.357	0.351	-0.104	-0.046	0.751	-1.315	1.131	-0.543	-0.642	-0.162	-0.120	1.143	0.355	-1.422	-0.533	0.672	-1.106	
0.03216	0.00005	0.00005	584.074	67.997	-135.178	-1.571	-0.000	-3.142	65139	-1.434	62.910	-7.476	-13.587	0.350	-0.075	-0.095	0.745	-1.326	1.024	-0.565	-0.683	-0.179	-0.120	1.143	0.355	-1.422	-0.533	0.672	-1.106	
4.62546	0.00809	0.00023	584.130	72.622	-135.171	-1.571	-0.000	-3.141	65403	-0.932	62.532	-7.138	-13.272	0.321	-0.146	-0.110	1.097	-1.251	0.985	-0.539	-0.850	-0.246	-0.114	1.144	0.355	-1.421	-0.532	0.673	-1.101	
5.41751	0.01536	0.00032	584.084	78.039	-135.201	-1.571	-0.000	-3.141	65684	-0.645	62.755	-7.145	-13.354	0.332	-0.100	-0.065	0.942	-1.246	0.638	-0.523	-0.721	-0.187	-0.102	1.145	0.355	-1.418	-0.532	0.674	-1.091	
0.04308	0.00027	0.00020	584.049	78.015	-135.198	-1.571	-0.000	-3.142	65949	-0.803	62.938	-7.204	-13.425	0.351	-0.096	-0.069	0.966	-1.339	0.862	-0.574	-0.749	-0.182	-0.102	1.145	0.355	-1.418	-0.531	0.675	-1.091	
2.48762	0.00315	0.00025	584.160	80.498	-135.094	-1.571	-0.000	-3.141	66197	-0.532	62.478	-6.920	-13.244	0.328	-0.173	-0.105	1.648	-1.109	0.737	-0.518	-1.051	-0.240	-0.100	1.145	0.355	-1.417	-0.531	0.675	-1.089	
6.94255	0.01693	0.00008	584.148	87.440	-135.166	-1.571	-0.000	-3.141	66478	-0.421	62.681	-7.014	-13.335	0.334	-0.049	-0.053	1.298	-1.283	0.722	-0.602	-0.867	-0.213	-0.087	1.147	0.355	-1.413	-0.530	0.677	-1.079	
0.50213	0.00380	0.00037	584.060	87.934	-135.177	-1.571	-0.000	3.142	66728	-0.563	63.108	-7.091	-13.510	0.369	-0.038	-0.047	0.938	-1.322	0.693	-0.638	-0.724	-0.172	-0.085	1.147	0.355	-1.412	-0.530	0.678	-1.076	
0.30452	0.00010	0.00020	584.064	88.238	-135.161	-1.571	-0.000	-3.142	66962	-0.561	62.779	-6.863	-13.506	0.346	-0.149	-0.087	1.191	-1.161	0.550	-0.528	-0.881	-0.229	-0.085	1.147	0.355	-1.412	-0.530	0.678	-1.076	
6.87281	0.01419	0.00025	584.142	95.111	-135.181	-1.571	-0.000	-3.141	67244	1.125	62.790	-6.193	-13.444	0.356	-0.177	-0.089	1.569	-1.074	0.809	-0.525	-1.024	-0.234	-0.074	1.148	0.355	-1.409	-0.529	0.679	-1.068	
2.84138	0.00959	0.00039	584.059	97.951	-135.185	-1.571	-0.000	-3.142	67527	-0.604	63.118	-7.074	-13.582	0.382	-0.085	-0.022	0.852	-1.166	0.760	-0.538	-0.699	-0.146	-0.067	1.149	0.355	-1.406	-0.528	0.681	-1.062	
0.03342	0.00006	0.00006	584.053	97.983	-135.178	-1.571	-0.000	-3.142	67757	-1.141	62.728	-7.330	-13.508	0.354	-0.097	-0.118	1.221	-1.260	0.690	-0.608	-0.897	-0.195	-0.067	1.149	0.355	-1.406	-0.528	0.681	-1.062	
4.74215	0.00839	0.00019	583.997	102.725	-135.200	-1.571	-0.000	3.142	68024	-2.937	65.746	-8.987	-18.526	0.481	2.342	-0.145	9.494	3.592	-0.247	-0.500	-2.681	-0.472	-0.061	1.150	0.355	-1.404	-0.527	0.682	-1.057	
2.12043	0.00800	0.00042	583.788	104.827	-135.387	-1.571	-0.000	3.141	68306	-2.210	69.047	-10.160	-21.052	0.404	3.455	-0.284	6.436	9.394	2.173	-0.130	-1.155	-0.420	-0.055	1.151	0.355	-1.402	-0.527	0.683	-1.052	
0.89889	0.00053	0.00080	584.259	104.109	-135.118	-1.571	-0.000	-3.141	68537	-0.430	64.689	-7.816	-15.363	0.563	0.949	0.039	1.907	4.771	1.524	-0.405	-0.169	-0.100	-0.055	1.151	0.355	-1.402	-0.527	0.683	-1.053	
3.48674	0.00848	0.00107	584.735	100.671	-134.792	-1.571	-0.000	-3.140	68820	-0.039	63.496	-7.113	-13.621	0.526	0.053	0.072	-0.211	-1.988	1.317	-0.840	-0.058	0.051	-0.062	1.149	0.355	-1.404	-0.528	0.681	-1.058	
1.09466	0.00322	0.00122	584.127	99.860	-135.206	-1.571	-0.000	-3.141	69085	-0.171	63.302	-7.061	-13.483	0.504	0.042	0.047	-0.215	-1.963	1.236	-0.886	-0.179	-0.016	-0.064	1.150	0.355	-1.405	-0.528	0.681	-1.059	
0.03965	0.00220	0.00842	584.118	99.822	-135.210	-1.562	-0.000	-3.141	69315	-0.160	63.373	-7.014	-13.509	0.489	0.073	0.068	-0.244	-1.920	1.192	-0.845	-0.148	0.041	-0.064	1.150	0.355	-1.405	-0.528	0.681	-1.062	
0.00488	0.10296	0.12906	584.115	99.825	-135.209	-1.433	-0.000	-3.141	69597	-0.191	63.321	-7.086	-13.509	0.454	0.070	0.208	0.086	-1.881	1.151	-0.791	-0.275	0.064	-0.064	1.150	0.355	-1.405	-0.528	0.681	-1.164	
0.00593	0.20304	0.19549	584.112	99.830	-135.209	-1.238	-0.000	-3.142	69878	-0.151	63.334	-7.021	-13.500	0.510	0.061	0.168	0.375	-1.854	1.176	-0.726	-0.391	0.069	-0.064	1.150	0.355	-1.405	-0.528	0.681	-1.368	
0.00203	0.08398	0.05954	584.112	99.832	-135.208	-1.178	-0.000	-3.142	70157	-0.164	63.359	-7.041	-13.530	0.507	0.055	0.117	0.510	-1.850	1.169	-0.715	-0.448	0.039	-0.064	1.150	0.355	-1.405	-0.528	0.681	-1.452	
0.00059	0.00037	0.00002	584.112	99.833	-135.208	-1.178	-0.000	-3.142	70423	-0.550	63.297	-7.216	-13.435	0.502	0.057	0.091	0.531	-1.860	1.164	-0.718	-0.460	0.029	-0.064	1.150	0.355	-1.405	-0.528	0.681	-1.452	
2.51583	0.00368	0.00019	583.146	102.156	-135.205	-1.178	-0.000	3.142	70671	-0.690	63.277	-6.914	-13.448	0.596	0.110	-0.055	1.847	-2.158	1.414	-0.940	-1.336	-0.174	-0.062	1.149	0.355	-1.406	-0.528	0.681	-1.449	
6.96183	0.01914	0.00022	580.445	108.573	-135.197	-1.178	-0.000	3.142	70953	-0.504	63.014	-6.959	-13.376	0.550	0.059	-0.037	1.806	-1.861	1.215	-0.786	-1.292	-0.164	-0.051	1.147	0.355	-1.412	-0.530	0.678	-1.435	
0.48321	0.00417	0.00037	580.410	109.053	-135.156	-1.178	-0.001	-3.141	71203	-0.581	63.118	-6.961	-13.444	0.546	0.055	-0.028	1.741	-1.779	1.114	-0.741	-1.237	-0.149	-0.048	1.147	0.355	-1.413	-0.530	0.677	-1.432	
0.37890	0.00011	0.00026	580.184	109.352	-135.211	-1.178	-0.000	-3.142	71389	-0.969	63.238	-7.238	-13.502	0.569	0.147	-0.069	1.333	-2.053	1.117	-0.909	-1.187	-0.193	-0.048	1.147	0.355	-1.413	-0.530	0.677	-1.432	
6.82156	0.01580	0.00015	577.513	115.629	-135.226	-1.178	-0.000	3.141	71670	1.695	63.582	-5.846	-13.901	0.659	0.050	-0.070	2.342	-2.156	1.113	-0.964	-1.597	-0.210	-0.039	1.145	0.355	-1.418	-0.531	0.674	-1.420	
2.86165	0.01084	0.00025	576.483	118.298	-135.197	-1.178	-0.000	-3.141	71950	-0.710	63.053	-7.062	-13.332	0.548	0.046	-0.024	1.455	-1.863	1.018	-0.769	-1.113	-0.133	-0.033	1.144	0.355	-1.421	-0.532	0.673	-1.412	
0.03976	0.00005	0.00007	576.473	118.337	-135.197	-1.178	-0.000	-3.141	72183	-2.152	63.623	-7.691	-13.228	0.546	0.137	-0.088	1.722	-1.882	1.081	-0.785	-1.288	-0.172	-0.033	1.144	0.355	-1.421	-0.532	0.673	-1.412	
4.71217	0.00929	0.00016	574.631	122.674	-135.230	-1.178	-0.000	-3.142	72450	-1.097	63.506	-7.215	-13.370	0.595	0.133	-0.069	2.217	-2.294	1.259	-1.017	-1.549	-0.202	-0.027	1.143	0.355	-1.423	-0.533	0.672	-1.406	
5.31680	0.01690	0.00016	572.648	127.607	-135.209	-1.178	-0.000	-3.141	72733	-0.750	63.169	-7.077	-13.236	0.533	0.028	-0.048	1.598	-2.154	1.467	-0.876	-1.230	-0.172	-0.017	1.141	0.355	-1.427	-0.534	0.669	-1.393	
0.03680	0.00019	0.00011	572.669	127.577	-135.202	-1.178	-0.000	-3.141	73000	-0.804	63.043	-7.061	-13.231	0.530	0.035	-0.053	1.708	-1.999	1.377	-0.824	-1.273	-0.174	-0.017	1.141	0.355	-1.427	-0.535	0.669	-1.393	
2.28482	0.00324	0.00103	571.446	129.503	-135.334	-1.179	-0.001	3.141	73238	-4.506	66.066	-11.512	-17.100	-0.144	2.664	-0.204	7.348	4.587	0.982	-0.646	-2.096	-0.375	-0.015	1.141	0.355	-1.428	-0.535	0.669	-1.391	
0.63694	0.00456	0.00043	571.310	130.124	-135.297	-1.178	-0.000	3.141	73479	-5.014	67.227	-13.018	-18.549	-0.404	3.357	-0.237	8.235	8.959	2.746	-0.123	-1.596	-0.390	-0.012	1.141	0.354	-1.429	-0.535	0.668	-1.387	
1.26278	0.00240	0.00103	572.201	129.252	-135.094	-1.178	-0.000	-3.141	73748	-0.354	63.153	-7.522	-13.684	0.351	0.192	0.089	2.107	3.567	1.625	-0.217	-0.328	-0.059	-0.014	1.141	0.355	-1.429	-0.535	0.668	-1.389	
3.55852	0.00917	0.00019	573.623	125.991	-135.009	-1.178	-0.000	-3.141	74031	-0.220	62.974	-7.130	-13.326	0.392	-0.069	0.090	0.124	-1.356	1.358	-0.425	-0.229	0.005	-0.019	1.141	0.355	-1.426	-0.534	0.670	-1.396	
0.46063	0.00195	0.00070	573.380	125.659	-135.216	-1.178	-0.000	3.141	74295	-0.173	62.883	-7.043	-13.331	0.394	-0.066	0.099	0.467	-1.357	1.295	-0.436	-0.391	-0.016	-0.020	1.142	0.355	-1.426	-0.534	0.670	-1.397	
0.01760	0.00741	0.01752	573.369	125.652	-135.228	-1.161	-0.000	3.141	74528	-0.188	62.918	-7.035	-13.336	0.288	-0.044	0.147	0.392	-1.337	1.318	-0.421	-0.328	0.043	-0.020	1.142	0.355	-1.426	-0.534	0.670	-1.405	
0.00937	0.12495	0.15193	573.366	125.644	-135.230	-1.009	-0.000	3.141	74809	-0.211	62.928	-7.017	-13.329	0.397	-0.056	0.217	0.645	-1.254	1.273	-0.356	-0.406	0.042	-0.020	1.142	0.355	-1.426	-0.534	0.670	-1.529	
0.00567	0.19770	0.18170	573.364	125.638	-135.231	-0.827	-0.000	3.141	75089	-0.214	62.920	-7.057	-13.342	0.394	-0.037	0.187	0.769	-1.133	1.301	-0.285	-0.421	0.055	-0.020	1.142	0.355	-1.426	-0.534	0.670	-1.727	
0.00335	0.06264	0.04158	573.365	125.635	-135.231	-0.785	-0.000	3.141	75371	-0.172	62.900	-7.035	-13.335	0.399	-0.048	0.132	0.871	-1.141	1.286	-0.270	-0.470	0.023	-0.020	1.142	0.355	-1.426	-0.534	0.670	-1.790	
0.00126	0.00004	0.00001	573.364	125.634	-135.231	-0.785	-0.000	3.141	75637	-2.350	63.053	-8.017	-12.575	0.355	0.040	0.027	0.877	-1.152	1.254	-0.271	-0.476	0.015	-0.020	1.142	0.355	-1.426	-0.534	0.670	-1.790	
3.58159	0.00897	0.00038	570.903	128.235	-135.196	-0.786	-0.000	3.142	75870	-1.113	62.505	-7.213	-12.897	0.588	0.180	-0.037	2.647	-1.213	1.224	-0.358	-1.735	-0.179	-0.018	1.140	0.355	-1.431	-0.536	0.667	-1.784	
6.39342	0.02457	0.00020	566.382	132.756	-135.182	-0.785	-0.000	3.142	76151	-0.702	62.786	-7.125	-13.102	0.535	0.104	0.017	2.210	-1.138	0.797	-0.323	-1.402	-0.116	-0.009	1.135	0.355	-1.444	-0.540	0.660	-1.768	
0.07601	0.00199	0.00015	566.342	132.737	-135.244	-0.785	-0.000	3.142	76403	-0.738	62.631	-7.064	-13.079	0.542	0.103	0.013	2.225	-1.132	0.932	-0.316	-1.419	-0.122	-0.009	1.135	0.355	-1.446	-0.540	0.659	-1.767	
1.22077	0.00062	0.00046	565.409	133.521	-135.306	-0.786	-0.000	3.141	76588	-1.229	62.350	-6.948	-13.112	0.644	0.154	-0.050	2.610	-1.201	0.879	-0.370	-1.703	-0.176	-0.008	1.135	0.355	-1.446	-0.540	0.659	-1.767	
7.16081	0.02431	0.00044	560.431	138.668	-135.246	-0.785	-0.000	3.142	76869	-0.823	62.399	-7.143	-12.796	0.542	0.116	-0.017	2.483	-1.150	0.647	-0.345	-1.671	-0.167	-0.000	1.130	0.355	-1.459	-0.545	0.652	-1.751	
1.57801	0.01012	0.00017	559.310	139.779	-135.222	-0.785	-0.000	3.142	77151	-0.660	62.045	-6.986	-12.797	0.552	0.094	-0.003	2.252	-1.198	0.945	-0.350	-1.464	-0.132	0.003	1.128	0.355	-1.464	-0.547	0.649	-1.744	
0.04925	0.00008	0.00007	559.296	139.826	-135.226	-0.785	-0.000	3.142	77388	-0.382	62.052	-6.783	-12.290	0.574	0.052	-0.055	3.090	-1.169	1.400	-0.352	-1.923	-0.193	0.003	1.128	0.355	-1.464	-0.547	0.649	-1.744	
